CODIGO,nombre,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INST,altitud,latitud,longitud,DEPARTAMEN,MUNICIPIO,AREA_OPERA,AREA_HIDRO,ZONA_HIDRO,ENTIDAD,CORRIENTE,FECHA_SUSP,SUBZONA_HI,COMID,new_COMID,watershed,subbasin
26137230,PLANTA ELECTRICA [26137230],Limnimetrica,Convencional,Activa,3/15/96,1731,4.856649977,-75.62143869,Risaralda,Santa Rosa De Cabal,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,San Eugenio,,Rio Otun y otros directos al Cauca,134674,9010297,south_america,geoglows
26137240,LAGUNA DEL OTUN [26137240],Limnimetrica,Convencional,Activa,9/15/96,3957,4.719583337,-75.47541667,Risaralda,Santa Rosa De Cabal,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Otun,,Rio Otun y otros directos al Cauca,0,9010683,south_america,geoglows
2614700191,ENCUENTROS,Limnimetrica,Convencional,Activa,9/19/18,1245,5.229251172,-75.82558135,Risaralda,Belen De Umbria,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,1243,,Rio Risaralda,134348,9009418,south_america,geoglows
26147080,GUARACAS [26147080],Limnimetrica,Convencional,Activa,8/15/89,1445,5.275700855,-75.83727579,Risaralda,Guatica,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Guatica,,Rio Risaralda,134343,9009403,south_america,geoglows
26147130,BRETANA LA [26147130],Limnimetrica,Convencional,Activa,9/15/74,1115,5.05291667,-75.94665487,Risaralda,Apia,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Mapa,,Rio Risaralda,134618,9010082,south_america,geoglows
26177030,LA VIRGINIA - AUT [26177030],Limnigrafica,Automatica con Telemetria,Activa,10/15/46,922,4.892916666,-75.88041667,Risaralda,La Virginia,Area Operativa 09 - Cauca-Valle-Caldas,Magdalena Cauca,Cauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cauca,,Rio Otun y otros directos al Cauca,134706,9010239,south_america,geoglows
23117030,EL TAGUAL - AUT [23117030],Limnigrafica,Automatica con Telemetria,Suspendida,8/19/05,105,6.731006807,-74.16994246,Santander,Cimitarra,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tachira,7/13/18,Directos al Magdalena Medio entre rios Negro,133059,9006373,south_america,geoglows
23127050,BARREDERO FINCA [23127050],Limnimetrica,Convencional,Activa,8/15/74,90,6.645577383,-74.06541667,Santander,Puerto Parra,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Carare,,Rio Carare (Minero),133140,9006586,south_america,geoglows
23127060,SANTA ROSA  - AUT [23127060],Limnimetrica,Automatica con Telemetria,Activa,4/14/75,154,6.290866115,-74.10977579,Santander,Cimitarra,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Carare,,Rio Carare (Minero),133427,9007238,south_america,geoglows
23127070,ANGUSTIAS LAS [23127070],Limnigrafica,Convencional,Suspendida,8/15/84,190,6.164615626,-74.11019246,Santander,Bolivar (Santander),Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Minero,9/15/95,Rio Carare (Minero),133746,9007398,south_america,geoglows
23147020,PUENTE FERROCARRIL [23147020],Limnigrafica,Convencional,Activa,8/15/71,90,6.77125,-73.94291667,Santander,Simacota,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Opon,,Rio Opon,133190,9006357,south_america,geoglows
23147030,TENERIFE DELICIAS [23147030],Limnimetrica,Convencional,Suspendida,8/15/74,170,6.864618486,-73.77685913,Santander,Barrancabermeja,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Oponcito,8/15/93,Rio Opon,132929,9006076,south_america,geoglows
23147040,AYACUCHO - AUT [23147040],Limnimetrica,Automatica con Telemetria,Activa,10/14/92,101,6.856697746,-73.77810507,Santander,Simacota,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,La Colorada,,Rio Opon,132929,9006076,south_america,geoglows
23157030,BARRANCABERMEJA  - AUT [23157030],Limnigrafica,Automatica con Telemetria,Activa,6/14/36,75,7.05835384,-73.88791667,Santander,Barrancabermeja,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Rio Opon,132824,9005705,south_america,geoglows
23157080,MALDONADO [23157080],Limnimetrica,Convencional,Suspendida,11/15/75,86,7.202675526,-73.93685913,Santander,Barrancabermeja,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,12/12/08,Rio Cimitarra y otros directos al Magdalena,132726,9005635,south_america,geoglows
23187010,PUERTO WILCHES [23187010],Limnimetrica,Convencional,Activa,1/15/34,66,7.344161082,-73.91375001,Santander,Puerto Wilches,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Rio Lebrija y otros directos al Magdalena,132506,9005167,south_america,geoglows
23187060,VIJAGUAL [23187060],Limnimetrica,Convencional,Suspendida,7/15/71,56,7.848037356,-73.82041667,Santander,Puerto Wilches,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,3/15/80,Rio Lebrija y otros directos al Magdalena,132247,9004309,south_america,geoglows
23187110,COQUERA LA [23187110],Limnimetrica,Convencional,Suspendida,8/15/74,70,7.247953512,-73.92685913,Santander,Puerto Wilches,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,9/15/81,Rio Lebrija y otros directos al Magdalena,132638,9005418,south_america,geoglows
23187120,BADILLO [23187120],Limnimetrica,Convencional,Activa,8/15/74,49,7.973568083,-73.86694246,Santander,Puerto Wilches,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Rio Lebrija y otros directos al Magdalena,131980,9004066,south_america,geoglows
23187250,PORVENIR [23187250],Limnimetrica,Convencional,Suspendida,6/15/80,80,7.531288154,-73.59352579,Santander,Sabana De Torres,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Canal D1,5/15/96,Rio Lebrija y otros directos al Magdalena,0,9004838,south_america,geoglows
23187280,SITIO NUEVO [23187280],Limnimetrica,Convencional,Activa,11/15/78,58,7.783724512,-73.80375,Santander,Puerto Wilches,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena,,Rio Lebrija y otros directos al Magdalena,132141,9004355,south_america,geoglows
23187290,RETIRADA LA [23187290],Limnimetrica,Convencional,Suspendida,7/15/80,72,7.548697234,-73.5553639,Santander,Sabana De Torres,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Canal Principal,5/15/96,Rio Lebrija y otros directos al Magdalena,132386,9004839,south_america,geoglows
23187300,TOPACIO EL [23187300],Limnimetrica,Convencional,Suspendida,7/15/80,70,7.505416669,-73.50981685,Santander,Sabana De Torres,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Canal Principal,5/15/96,Rio Lebrija y otros directos al Magdalena,132422,9004941,south_america,geoglows
2319700100,PIEDECUESTANA [2319700100],Limnimetrica,Convencional,Activa,11/7/17,1096,6.991024585,-73.0456619,Santander,Piedecuesta,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,De Oro,,Rio Lebrija y otros directos al Magdalena,0,9005867,south_america,geoglows
23197070,SAN RAFAEL MIRA 8 [23197070],Limnimetrica,Convencional,Suspendida,10/15/65,70,7.59795514,-73.62685913,Santander,Sabana De Torres,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Lebrija,12/15/79,Rio Lebrija y otros directos al Magdalena,132386,9004839,south_america,geoglows
23197130,PUENTE SARDINAS - AUT [23197130],Limnigrafica,Automatica sin Telemetria,Activa,10/14/67,770,7.288452565,-73.15186245,Santander,Rionegro (Santander),Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Santa Cruz,,Rio Lebrija y otros directos al Magdalena,132629,9005397,south_america,geoglows
23197270,PUENTE PANEGA [23197270],Limnimetrica,Convencional,Activa,6/15/68,1620,7.339065039,-73.00019246,Santander,Surata,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Vetas,,Rio Lebrija y otros directos al Magdalena,132671,9005274,south_america,geoglows
23197290,CAFE MADRID [23197290],Limnigrafica,Convencional,Activa,12/15/68,600,7.167916667,-73.14541667,Santander,Giron,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Lebrija,,Rio Lebrija y otros directos al Magdalena,132658,9005476,south_america,geoglows
23197370,SAN RAFAEL [23197370],Limnimetrica,Convencional,Activa,10/15/74,78,7.571705016,-73.57227579,Santander,Sabana De Torres,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Lebrija,,Rio Lebrija y otros directos al Magdalena,132386,9004839,south_america,geoglows
23197400,ANGOSTURAS [23197400],Limnigrafica,Convencional,Suspendida,8/15/72,331,7.333231682,-73.34102579,Santander,Lebrija,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Lebrija,6/18/14,Rio Lebrija y otros directos al Magdalena,132510,9005176,south_america,geoglows
23197430,CONQUISTADOR EL [23197430],Limnimetrica,Convencional,Suspendida,7/15/78,10,6.987396789,-73.05130357,Santander,Piedecuesta,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Tachira,7/13/18,Rio Lebrija y otros directos al Magdalena,0,9005867,south_america,geoglows
23197690,PALOGORDO - AUT [23197690],Limnigrafica,Automatica con Telemetria,En Mantenimiento,10/14/97,690,6.96375,-73.13375,Santander,Giron,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,De Oro,,Rio Lebrija y otros directos al Magdalena,132841,9005867,south_america,geoglows
23197700,MAJADAS - AUT [23197700],Limnigrafica,Automatica con Telemetria,Activa,10/14/01,760,7.160407006,-73.09292633,Santander,Bucaramanga,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Surata,,Rio Lebrija y otros directos al Magdalena,132671,9005496,south_america,geoglows
24017570,SAN BENITO [24017570],Limnimetrica,Convencional,Activa,4/14/74,145,6.118738424,-73.49292825,Santander,San Benito,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Suarez,,Rio Suarez,133543,9007475,south_america,geoglows
24017580,JUSTO PASTOR GOMEZ [24017580],Limnimetrica,Convencional,Activa,11/14/72,1400,6.23375,-73.30791667,Santander,Oiba,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Oibita,,Rio Suarez,133523,9007432,south_america,geoglows
24017590,PUENTE NACIONAL - AUT [24017590],Limnigrafica,Automatica con Telemetria,Activa,2/14/74,1650,5.872916666,-73.67791667,Santander,Puente Nacional,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Suarez,,Rio Suarez,133761,9007998,south_america,geoglows
24017640,LA CEIBA - AUT [24017640],Limnigrafica,Automatica con Telemetria,Activa,10/14/79,724,6.448750756,-73.30708258,Santander,Socorro,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Suarez,,Rio Suarez,133372,9006851,south_america,geoglows
24017650,PLAYA LA [24017650],Limnimetrica,Convencional,Suspendida,3/15/80,595,6.494186874,-73.28331314,Santander,Cabrera (Santander),Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Suarez,9/15/97,Rio Suarez,133231,9006770,south_america,geoglows
24017710,MAMARUCO [24017710],Limnimetrica,Convencional,Suspendida,8/15/80,10,6.114642009,-73.49541667,Santander,Suaita,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Suarez,12/15/89,Rio Suarez,133543,9007475,south_america,geoglows
24027010,SAN GIL [24027010],Limnimetrica,Convencional,Activa,4/14/55,1113,6.547916667,-73.12708333,Santander,San Gil,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Fonce,,Rio Fonce,133232,9006771,south_america,geoglows
24027030,NEMIZAQUE [24027030],Limnimetrica,Convencional,Activa,6/14/71,1308,6.229583333,-73.17125,Santander,Charala,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pienta,,Rio Fonce,133526,9007442,south_america,geoglows
24027040,PUENTE CABRA [24027040],Limnigrafica,Convencional,Activa,6/15/71,1700,6.529583333,-73.00875,Santander,Mogotes,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Mogoticos,,Rio Fonce,133237,9006779,south_america,geoglows
24027050,PUENTE LLANO [24027050],Limnimetrica,Convencional,Activa,8/14/71,1280,6.285395149,-73.12625,Santander,Charala,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Taquiza,,Rio Fonce,133412,9007182,south_america,geoglows
24027060,PUENTE ARCO [24027060],Limnigrafica,Automatica sin Telemetria,Activa,8/15/71,1223,6.478771059,-73.07377106,Santander,Valle De San Jose,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Monchia,,Rio Fonce,133260,9006858,south_america,geoglows
24027070,MERIDA - AUT [24027070],Limnigrafica,Automatica con Telemetria,Activa,11/14/79,1201,6.44375,-73.15375,Santander,Paramo,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Fonce,,Rio Fonce,133393,9007134,south_america,geoglows
24027080,AVENTINO EL [24027080],Limnimetrica,Convencional,Suspendida,10/15/79,1145,6.49795028,-73.12685913,Santander,San Gil,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Fonce,9/15/97,Rio Fonce,133232,9006771,south_america,geoglows
24027090,PUENTE CARRETERA [24027090],Limnigrafica,Convencional,Suspendida,11/15/90,1630,6.61461743,-73.07685913,Santander,Curiti,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Quebrada Curiti,3/15/02,Rio Fonce,0,9006654,south_america,geoglows
24037360,EL JORDAN [24037360],Limnimetrica,Convencional,Activa,9/14/73,480,6.733750007,-73.09663055,Santander,Los Santos,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Chicamocha,,Rio Chicamocha,133046,9006346,south_america,geoglows
24037370,MOMPA IZQUIERDO [24037370],Limnigrafica,Convencional,Activa,5/15/74,1800,6.397946784,-72.81705322,Santander,Onzaga,Area Operativa 06 - Boyaca-Casanare-Vichada,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Onzaga,,Rio Chicamocha,133342,9007025,south_america,geoglows
24037390,CAPITANEJO [24037390],Limnimetrica,Convencional,Activa,6/15/74,1160,6.51375,-72.69291667,Santander,Capitanejo,Area Operativa 06 - Boyaca-Casanare-Vichada,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Chicamocha,,Rio Chicamocha,133269,9006835,south_america,geoglows
24037500,CEPITA [24037500],Limnimetrica,Convencional,Suspendida,11/15/79,615,6.751250004,-72.97458334,Santander,Cepita,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Chicamocha,11/15/97,Rio Chicamocha,133082,9006440,south_america,geoglows
24057050,PUENTE COMUNA [24057050],Limnigrafica,Convencional,Suspendida,3/15/74,300,6.989619029,-73.38824802,Santander,Zapatoca,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Chucuri,8/28/14,Rio Sogamoso,132970,9006303,south_america,geoglows
24057070,PUENTE FERROCARRIL [24057070],Limnimetrica,Convencional,Activa,5/15/73,75,7.107397319,-73.86491468,Santander,Barrancabermeja,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cga. San Silvestre,,Rio Sogamoso,132751,9005687,south_america,geoglows
24057090,LLANITO EL [24057090],Limnimetrica,Convencional,Suspendida,8/15/92,90,7.18128654,-73.86019246,Santander,Barrancabermeja,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cga. El Llanito,5/15/96,Rio Sogamoso,0,9005503,south_america,geoglows
24057100,SOGAMOSO RIO ANTES [24057100],Limnimetrica,Convencional,Suspendida,8/15/92,86,7.20235922,-73.91319256,Santander,Barrancabermeja,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Medio Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cno San Silvestre,5/15/96,Rio Lebrija y otros directos al Magdalena,132669,9005447,south_america,geoglows
24067010,TABLAZO EL [24067010],Limnigrafica,Convencional,Suspendida,9/15/58,192,7.036841457,-73.35102579,Santander,Betulia (Santander),Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Sogamoso,8/28/14,Rio Sogamoso,133013,9005943,south_america,geoglows
24067020,PUENTE SOGAMOSO - AUT [24067020],Limnimetrica,Automatica con Telemetria,Activa,8/14/92,90,7.24375,-73.78791667,Santander,Puerto Wilches,Area Operativa 08 - Santanderes-Arauca,Magdalena Cauca,Sogamoso,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Sogamoso,,Rio Sogamoso,132669,9005439,south_america,geoglows
13097010,TOLUVIEJO [13097010],Limnimetrica,Convencional,Activa,8/14/69,59,9.434964936,-75.44919246,Sucre,Tolu Viejo,Area Operativa 02 - Atlantico-Bolivar-Sucre,Caribe,Caribe - Litoral,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ay Pechelin,,Directos Caribe Golfo de Morrosquillo,130949,9001889,south_america,geoglows
25027090,LIBRA ARRIBA [25027090],Limnimetrica,Convencional,Suspendida,4/15/83,150,9.328333336,-75.17250001,Sucre,San Juan De Betulia (Betulia),Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ay Libra Arriba,1/15/91,Bajo San Jorge - La Mojana,0,9002157,south_america,geoglows
25027110,SUCRE [25027110],Limnimetrica,Convencional,Activa,10/15/66,19,4.05670027,-74.69729077,Sucre,Sucre (Sucre),Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cno Mojana,,Bajo San Jorge - La Mojana,135760,9012378,south_america,geoglows
25027220,SAN MARCOS - AUT [25027220],Limnimetrica,Convencional,Activa,3/15/68,22,8.643750002,-75.15541667,Sucre,San Marcos,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cga. San Marcos,,Bajo San Jorge - La Mojana,131489,9003011,south_america,geoglows
25027520,OREJERO [25027520],Limnimetrica,Convencional,Activa,11/15/89,21,8.982083336,-74.73541667,Sucre,Sucre (Sucre),Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cano Panceguita,,Bajo San Jorge - La Mojana,0,9002573,south_america,geoglows
25027500,MAJAGUAL [25027500],Limnimetrica,Convencional,Activa,11/15/89,26,8.527083335,-74.63125001,Sucre,Majagual,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Cano Mojana,,Directos Bajo Magdalena entre El Banco y El Plato,131577,9003185,south_america,geoglows
25027690,PUENTE PEATONAL [25027690],Limnimetrica,Convencional,Activa,11/15/73,60,9.17125,-75.02291667,Sucre,Since,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ay Mancomojan,,Bajo San Jorge - La Mojana,131133,9002250,south_america,geoglows
25027710,CULEBRERA LA [25027710],Limnimetrica,Convencional,Suspendida,12/15/73,25,9.178491223,-74.92477579,Sucre,Galeras,Area Operativa 02 - Atlantico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Ay Mancomojan,8/28/14,Bajo San Jorge - La Mojana,131169,9002322,south_america,geoglows
